source,line,kind,token,target,status,semantics
submodules/create-yss-spec/template/scripts/lib/skill-governance.mjs,5,import-export,./skill-registry.mjs,submodules/create-yss-spec/template/scripts/lib/skill-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-governance.mjs,6,import-export,./skill-supply-chain.mjs,submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-registry.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-registry.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-registry.mjs,3,import-export,../vendor/yaml.mjs,submodules/create-yss-spec/template/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-registry.mjs,4,import-export,./skill-supply-chain.mjs,submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-registry.mjs,25,shell-source,=,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,1,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,3,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,5,import-export,node:url,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,124,scripts-literal,scripts/update-skill-lock,submodules/create-yss-spec/template/scripts/update-skill-lock,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,242,scripts-literal,scripts/update-skill-lock,submodules/create-yss-spec/template/scripts/update-skill-lock,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,278,scripts-literal,scripts/update-skill-lock,submodules/create-yss-spec/template/scripts/update-skill-lock,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,280,scripts-literal,scripts/update-skill-lock,submodules/create-yss-spec/template/scripts/update-skill-lock,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-consumption.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-consumption.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-consumption.mjs,3,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-consumption.mjs,4,import-export,./strategic-handoff.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-consumption.mjs,5,import-export,./strategic-handoff-io.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-consumption.mjs,6,import-export,./strategic-handoff-design-targets.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-design-targets.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-consumption.mjs,7,import-export,./context-contract.mjs,submodules/create-yss-spec/template/scripts/lib/context-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-consumption.mjs,26,scripts-literal,scripts/verify-context-reconciliation,submodules/create-yss-spec/template/scripts/verify-context-reconciliation,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-design-targets.mjs,1,import-export,./strategic-handoff-io.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,1,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,4,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,5,import-export,node:url,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,6,import-export,../vendor/yaml.mjs,submodules/create-yss-spec/template/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,59,scripts-literal,scripts/lib/strategic-handoff-zip.py,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-zip.py,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff-rules.mjs,1,import-export,./strategic-handoff-io.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,3,import-export,node:os,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,4,import-export,./strategic-handoff-io.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,5,import-export,./context-contract.mjs,submodules/create-yss-spec/template/scripts/lib/context-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,6,import-export,./digital-human-roles.mjs,submodules/create-yss-spec/template/scripts/lib/digital-human-roles.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,7,import-export,./approval-record.mjs,submodules/create-yss-spec/template/scripts/lib/approval-record.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,8,import-export,./strategic-handoff-io.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,9,import-export,../../.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,submodules/create-yss-spec/template/.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,9,scripts-literal,../../.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,submodules/create-yss-spec/template/.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,10,import-export,./strategic-handoff-rules.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-rules.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,19,scripts-literal,scripts/lib/user-decision.mjs,submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,20,require-import-call,./user-decision.mjs,submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package-schema.mjs,1,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package-schema.mjs,2,import-export,./lifecycle-registry.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package-schema.mjs,3,import-export,./json-schema.mjs,submodules/create-yss-spec/template/scripts/lib/json-schema.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,3,import-export,../vendor/yaml.mjs,submodules/create-yss-spec/template/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,4,import-export,./digital-human-roles.mjs,submodules/create-yss-spec/template/scripts/lib/digital-human-roles.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,5,import-export,./lifecycle-registry.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,6,import-export,./maintenance-intensity.mjs,submodules/create-yss-spec/template/scripts/lib/maintenance-intensity.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,7,import-export,./user-decision.mjs,submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,8,import-export,./lifecycle-transition.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-transition.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,9,import-export,./plan-spec-entry.mjs,submodules/create-yss-spec/template/scripts/lib/plan-spec-entry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,10,import-export,./harness-execution-scope.mjs,submodules/create-yss-spec/template/scripts/lib/harness-execution-scope.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,11,import-export,./frontend-delivery-boundary.mjs,submodules/create-yss-spec/template/scripts/lib/frontend-delivery-boundary.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/task-package.mjs,12,import-export,./task-package-schema.mjs,submodules/create-yss-spec/template/scripts/lib/task-package-schema.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/technical-design-boundary.mjs,1,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/technical-design-boundary.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/technical-design-boundary.mjs,3,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/technical-design-boundary.mjs,4,import-export,./strategic-handoff-io.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/technical-design-boundary.mjs,19,scripts-literal,.agents/skills/yss-technical-design/scripts/validate-technical-design.mjs,submodules/create-yss-spec/template/.agents/skills/yss-technical-design/scripts/validate-technical-design.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-commit-cache.mjs,1,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-commit-cache.mjs,2,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-commit-cache.mjs,3,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-commit-cache.mjs,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-commit-cache.mjs,5,import-export,node:os,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-commit-cache.mjs,6,import-export,./template-verification.mjs,submodules/create-yss-spec/template/scripts/lib/template-verification.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-verification.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-verification.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-verification.mjs,3,import-export,node:url,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-verification.mjs,4,import-export,../vendor/yaml.mjs,submodules/create-yss-spec/template/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/template-verification.mjs,16,shell-source,+=,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,1,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,4,import-export,../vendor/yaml.mjs,submodules/create-yss-spec/template/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,5,import-export,./lifecycle-registry.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,6,import-export,./digital-human-roles.mjs,submodules/create-yss-spec/template/scripts/lib/digital-human-roles.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/lib/user-decision.mjs,7,import-export,./json-schema.mjs,submodules/create-yss-spec/template/scripts/lib/json-schema.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-generate-lifecycle-artifacts.mjs,1,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-generate-lifecycle-artifacts.mjs,2,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-generate-lifecycle-artifacts.mjs,3,import-export,./lib/lifecycle-registry.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-generate-lifecycle-artifacts.mjs,4,import-export,./lib/repository-mode.mjs,submodules/create-yss-spec/template/scripts/lib/repository-mode.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-verify-lifecycle-registry.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-verify-lifecycle-registry.mjs,2,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-verify-lifecycle-registry.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-verify-lifecycle-registry.mjs,4,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-verify-lifecycle-registry.mjs,5,import-export,./lib/lifecycle-registry.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-verify-lifecycle-registry.mjs,6,import-export,./lib/repository-mode.mjs,submodules/create-yss-spec/template/scripts/lib/repository-mode.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/node-verify-lifecycle-registry.mjs,39,scripts-literal,scripts/node-generate-lifecycle-artifacts.mjs,submodules/create-yss-spec/template/scripts/node-generate-lifecycle-artifacts.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/prepare-maintenance-review,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/prepare-maintenance-review,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/prepare-maintenance-review,4,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/prepare-maintenance-review,5,import-export,./vendor/yaml.mjs,submodules/create-yss-spec/template/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/prepare-maintenance-review,6,import-export,./lib/maintenance-review-workflow.mjs,submodules/create-yss-spec/template/scripts/lib/maintenance-review-workflow.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/prepare-maintenance-review,7,import-export,./lib/template-verification.mjs,submodules/create-yss-spec/template/scripts/lib/template-verification.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/query-lifecycle-context,2,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/query-lifecycle-context,3,import-export,./lib/lifecycle-context-query.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-context-query.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/repository-mode,2,import-export,./lib/repository-mode.mjs,submodules/create-yss-spec/template/scripts/lib/repository-mode.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/repository-scope-policy,2,import-export,./lib/repository-scope-policy.mjs,submodules/create-yss-spec/template/scripts/lib/repository-scope-policy.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/run-template-verification,2,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/run-template-verification,3,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/run-template-verification,4,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/run-template-verification,5,import-export,./lib/template-verification.mjs,submodules/create-yss-spec/template/scripts/lib/template-verification.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/run-template-verification,104,scripts-literal,scripts/repository-mode,submodules/create-yss-spec/template/scripts/repository-mode,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/run-template-verification,125,scripts-literal,scripts/verify-maintenance-checkpoint,submodules/create-yss-spec/template/scripts/verify-maintenance-checkpoint,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/run-template-verification,126,scripts-literal,scripts/verify-digital-human-task-package,submodules/create-yss-spec/template/scripts/verify-digital-human-task-package,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/strategic-handoff,2,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/strategic-handoff,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/strategic-handoff,4,import-export,./lib/strategic-handoff.mjs,submodules/create-yss-spec/template/scripts/lib/strategic-handoff.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-skills,2,import-export,./lib/skill-supply-chain.mjs,submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,3,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,5,import-export,./lib/repository-scope-policy.mjs,submodules/create-yss-spec/template/scripts/lib/repository-scope-policy.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/strategic-handoff,submodules/create-yss-spec/template/scripts/strategic-handoff,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/verify-strategic-handoff-consumption,submodules/create-yss-spec/template/scripts/verify-strategic-handoff-consumption,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/verify-strategic-handoff-package-scenarios,submodules/create-yss-spec/template/scripts/verify-strategic-handoff-package-scenarios,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/verify-strategic-context-import,submodules/create-yss-spec/template/scripts/verify-strategic-context-import,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/verify-strategic-context-import-scenarios,submodules/create-yss-spec/template/scripts/verify-strategic-context-import-scenarios,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/lib/context-contract.mjs,submodules/create-yss-spec/template/scripts/lib/context-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/lib,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/lib/,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/fixtures/strategic-handoff,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,9,scripts-literal,scripts/fixtures/strategic-handoff/,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,10,scripts-literal,scripts/instantiate-harness,submodules/create-yss-spec/template/scripts/instantiate-harness,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,10,scripts-literal,scripts/backend-delivery,submodules/create-yss-spec/template/scripts/backend-delivery,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,10,scripts-literal,scripts/verify-frontend-delivery,submodules/create-yss-spec/template/scripts/verify-frontend-delivery,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,10,scripts-literal,scripts/lib/backend-delivery.mjs,submodules/create-yss-spec/template/scripts/lib/backend-delivery.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,10,scripts-literal,scripts/lib/frontend-delivery.mjs,submodules/create-yss-spec/template/scripts/lib/frontend-delivery.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,10,scripts-literal,scripts/lib/frontend-delivery-boundary.mjs,submodules/create-yss-spec/template/scripts/lib/frontend-delivery-boundary.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,13,scripts-literal,../../.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,13,scripts-literal,../../../.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,18,scripts-literal,scripts/verify-frontend-delivery-scenarios,submodules/create-yss-spec/template/scripts/verify-frontend-delivery-scenarios,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/sync-strategic-handoff-tools,18,scripts-literal,scripts/fixtures/backend-delivery/revision-server.mjs,submodules/create-yss-spec/template/scripts/fixtures/backend-delivery/revision-server.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/update-skill-lock,2,import-export,./lib/skill-supply-chain.mjs,submodules/create-yss-spec/template/scripts/lib/skill-supply-chain.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/vendor/xml.mjs,1900,require-import-call,./Expression.js,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/vendor/xml.mjs,1943,require-import-call,./Expression.js,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/vendor/xml.mjs,1959,require-import-call,./Expression.js,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/vendor/xml.mjs,1998,require-import-call,./Matcher.js,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/vendor/xml.mjs,2017,require-import-call,./Matcher.js,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/vendor/xml.mjs,2018,require-import-call,./Expression.js,,unresolved-literal,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-approval-record,2,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-approval-record,3,import-export,./lib/approval-record.mjs,submodules/create-yss-spec/template/scripts/lib/approval-record.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-approval-record,7,scripts-literal,scripts/verify-approval-record,submodules/create-yss-spec/template/scripts/verify-approval-record,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-business-language-scenarios,2,import-export,node:assert/strict,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-business-language-scenarios,3,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-business-language-scenarios,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-business-language-scenarios,5,import-export,./lib/lifecycle-registry.mjs,submodules/create-yss-spec/template/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-contract,2,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-contract,3,import-export,./lib/context-contract.mjs,submodules/create-yss-spec/template/scripts/lib/context-contract.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-contract-scenarios,2,import-export,node:assert/strict,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-contract-scenarios,3,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-contract-scenarios,4,import-export,node:os,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-contract-scenarios,5,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-contract-scenarios,6,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-contract-scenarios,9,scripts-literal,scripts/verify-context-contract,submodules/create-yss-spec/template/scripts/verify-context-contract,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation,4,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation,5,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation,6,import-export,node:url,,external-module,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation,7,import-export,./vendor/yaml.mjs,submodules/create-yss-spec/template/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-spec/template/scripts/verify-context-reconciliation,8,import-export,./lib/context-contract.mjs,submodules/create-yss-spec/template/scripts/lib/context-contract.mjs,resolved-file,lexical-reference-candidate
